# Compute m_ttbar distribution dxsection/dm_ttbar (pb/GeV) of PP > ttbar. Energy and mass in GeV, xsection in pb.
# Parameters: alphaS(ScaleR) = 0.107655, m_t = 172.5, PDFset = NNPDF31_nnlo_as_0118_notop, PDFmember = 0, ScaleF = 172.5, ScaleR = 172.5, sqrt(s_hadron) = 13000, MZ = 91.2, vev = 246.22, RelativeError = 0.01, DynamicScalingChoice = 0, ScaleUncertainty = (0.5,2)
# m_ttbar (GeV) 				 gg > singlet 	 [lower , 	 upper] 				 gg > octet 	 [lower , 	 upper] 				 qq > octet 	 [lower , 	 upper]
335				-0.00588272	-0.100034	0.0740824				0.014326	-0.116062	0.115783				0.00749057	-0.00515721	0.0183065				-0.000760536	0.00111128	-0.00172112
335.1				-0.00594506	-0.0934183	0.0744697				0.0143205	-0.113233	0.116068				0.00750927	-0.00424859	0.0183577				-0.000764309	0.00111858	-0.00173059
335.2				-0.00600919	-0.0939763	0.0748645				0.0143194	-0.113599	0.116358				0.00752831	-0.00426557	0.0184097				-0.00076817	0.00112593	-0.00174025
335.3				-0.00607432	-0.0945452	0.0752674				0.0143188	-0.113971	0.116654				0.00754772	-0.00428279	0.0184627				-0.000772112	0.00113341	-0.0017501
335.4				-0.00614049	-0.0951252	0.0756786				0.0143186	-0.11435	0.116955				0.00756751	-0.00430026	0.0185167				-0.000776137	0.00114103	-0.00176015
335.5				-0.00620773	-0.0957166	0.0760984				0.014319	-0.114734	0.117262				0.00758767	-0.00431798	0.0185716				-0.000780247	0.0011488	-0.00177041
335.6				-0.00627607	-0.0963199	0.076527				0.01432	-0.115125	0.117575				0.00760823	-0.00433599	0.0186275				-0.000784445	0.00115672	-0.00178088
335.7				-0.00634554	-0.0969353	0.0769648				0.0143215	-0.115523	0.117894				0.0076292	-0.00435424	0.0186844				-0.000788734	0.0011648	-0.00179157
335.8				-0.00641618	-0.0975632	0.0774119				0.0143235	-0.115927	0.11822				0.00765058	-0.00437277	0.0187424				-0.000793117	0.00117303	-0.00180248
335.9				-0.00648803	-0.0982041	0.0778687				0.0143261	-0.116339	0.118552				0.00767237	-0.00439158	0.0188014				-0.000797595	0.00118143	-0.00181362
336				-0.00656112	-0.0988582	0.0783354				0.0143293	-0.116757	0.118891				0.00769483	-0.00441068	0.0188615				-0.000802173	0.00118999	-0.001825
336.1				-0.00663549	-0.0995261	0.0788124				0.014333	-0.117183	0.119236				0.00771749	-0.00443008	0.0189228				-0.000806853	0.00119873	-0.00183662
336.2				-0.00671118	-0.100208	0.0793				0.0143374	-0.117616	0.119589				0.00774062	-0.00444978	0.0189852				-0.000811639	0.00120765	-0.0018485
336.3				-0.00678824	-0.100905	0.0797986				0.0143424	-0.118056	0.119948				0.00776402	-0.00446979	0.0190487				-0.000816533	0.00121675	-0.00186064
336.4				-0.00686671	-0.101616	0.0803084				0.0143481	-0.118505	0.120315				0.00778809	-0.00449013	0.0191135				-0.00082154	0.00122605	-0.00187305
336.5				-0.00694663	-0.102344	0.0808298				0.0143544	-0.118962	0.12069				0.00781265	-0.0045108	0.0191795				-0.000826662	0.00123554	-0.00188574
336.6				-0.00702805	-0.103087	0.0813633				0.0143614	-0.119426	0.121072				0.00783772	-0.0045318	0.0192468				-0.000831905	0.00124524	-0.00189871
336.7				-0.00711103	-0.103847	0.0819092				0.0143691	-0.1199	0.121462				0.0078633	-0.00455314	0.0193154				-0.000837271	0.00125515	-0.00191199
336.8				-0.00719562	-0.104624	0.082468				0.0143774	-0.120382	0.121861				0.00788941	-0.00457484	0.0193853				-0.000842765	0.00126528	-0.00192557
336.9				-0.00728187	-0.105419	0.0830395				0.0143865	-0.120873	0.122267				0.00791608	-0.00459691	0.0194566				-0.000848391	0.00127563	-0.00193946
337				-0.00736984	-0.106232	0.0836253				0.0143963	-0.121373	0.122682				0.0079433	-0.00461936	0.0195293				-0.000854154	0.00128621	-0.00195369
337.1				-0.0074596	-0.107064	0.0842253				0.014407	-0.121883	0.123107				0.0079711	-0.00464219	0.0196035				-0.000860058	0.00129704	-0.00196825
337.2				-0.00755119	-0.107916	0.08484				0.0144184	-0.122402	0.12354				0.00799949	-0.00466542	0.0196792				-0.000866109	0.00130811	-0.00198317
337.3				-0.0076447	-0.108788	0.08547				0.0144306	-0.122932	0.123983				0.0080285	-0.00468906	0.0197564				-0.000872311	0.00131945	-0.00199846
337.4				-0.00774019	-0.109681	0.0861157				0.0144436	-0.123471	0.124435				0.00805813	-0.00471312	0.0198352				-0.000878671	0.00133105	-0.00201412
337.5				-0.00783773	-0.110596	0.0867779				0.0144575	-0.124022	0.124897				0.00808841	-0.00473762	0.0199158				-0.000885194	0.00134293	-0.00203017
337.6				-0.0079374	-0.111534	0.087457				0.0144723	-0.124583	0.12537				0.00811935	-0.00476253	0.0199979				-0.000891886	0.0013551	-0.00204663
337.7				-0.00803928	-0.112495	0.0881537				0.0144879	-0.125156	0.125853				0.00815098	-0.00478793	0.0200817				-0.000898753	0.00136757	-0.00206351
337.8				-0.00814346	-0.113481	0.0888687				0.0145045	-0.12574	0.126347				0.00818332	-0.00481381	0.0201674				-0.000905802	0.00138034	-0.00208082
337.9				-0.00825003	-0.114492	0.0896027				0.0145221	-0.118753	0.126851				0.00821638	-0.00484018	0.0202548				-0.00091304	0.00139344	-0.0020986
338				-0.00835907	-0.11553	0.0903562				0.0145407	-0.119331	0.127368				0.0082502	-0.00486706	0.0203442				-0.000920475	0.00140688	-0.00211684
338.1				-0.00847069	-0.116595	0.0911304				0.0145602	-0.119921	0.127896				0.00828479	-0.00489446	0.0204355				-0.000928113	0.00142066	-0.00213557
338.2				-0.00858498	-0.117688	0.091926				0.0145808	-0.120523	0.128437				0.00832018	-0.00492239	0.0205289				-0.000935964	0.00143481	-0.00215482
338.3				-0.00870207	-0.118811	0.0927438				0.0146025	-0.121138	0.12899				0.00835759	-0.00495088	0.0206243				-0.000944036	0.00144933	-0.00217459
